"SK_ID_CURR","TARGET_predicted_probability_of_notdefault_0","Target_Actual","Rate","Difference"
254782,0.7765298,0,77.65298,19.95298
365296,0.28665525,1,28.665525,-29.034475
133452,0.4860409,1,48.60409,-9.09591
446225,0.6124165,0,61.24165,3.54165
410849,0.2628712,0,26.28712,-31.41288
120480,0.8475294,0,84.75294,27.05294
203254,0.66849566,0,66.849566,9.14956600000001
236133,0.19246912,1,19.246912,-38.453088
116393,0.82233673,0,82.233673,24.533673
130480,0.6531817,0,65.31817,7.61816999999999
387647,0.4505744,1,45.05744,-12.64256
273872,0.659737,0,65.9737,8.27370000000001
105955,0.78874254,0,78.874254,21.174254
250500,0.37316006,0,37.316006,-20.383994
425682,0.5239512,0,52.39512,-5.30488000000001
202250,0.27348685,0,27.348685,-30.351315
455129,0.8043341,0,80.43341,22.73341
238788,0.32750815,0,32.750815,-24.949185
253257,0.8719679,0,87.19679,29.49679
208326,0.74736637,0,74.736637,17.036637
294973,0.8849307,0,88.49307,30.79307
159289,0.6893883,0,68.93883,11.23883
155931,0.7607106,0,76.07106,18.37106
279656,0.75362706,0,75.362706,17.662706
138758,0.52322197,0,52.322197,-5.377803
388804,0.40751714,0,40.751714,-16.948286
300676,0.8769642,0,87.69642,29.99642
418145,0.2571901,0,25.71901,-31.98099
127045,0.6188674,1,61.88674,4.18673999999999
360744,0.4469459,0,44.69459,-13.00541
298968,0.17580807,0,17.580807,-40.119193
301670,0.7319356,0,73.19356,15.49356
302878,0.45012385,0,45.012385,-12.687615
246646,0.5847759,0,58.47759,0.777589999999996
136839,0.48406357,0,48.406357,-9.293643
375144,0.3349148,0,33.49148,-24.20852
383893,0.7138883,0,71.38883,13.68883
154382,0.20105469,0,20.105469,-37.594531
356553,0.57640064,0,57.640064,-0.0599360000000004
252174,0.84342843,0,84.342843,26.642843
443220,0.85965586,0,85.965586,28.265586
123435,0.10501838,0,10.501838,-47.198162
301532,0.63706267,0,63.706267,6.006267
192896,0.6768681,0,67.68681,9.98680999999999
175280,0.57374775,0,57.374775,-0.325225000000003
283846,0.60313714,0,60.313714,2.61371399999999
290325,0.13541824,0,13.541824,-44.158176
203626,0.7675797,0,76.75797,19.05797
246325,0.60959786,0,60.959786,3.25978600000001
263257,0.575014,0,57.5014,-0.198599999999999
145083,0.55802274,0,55.802274,-1.89772600000001
312985,0.65193033,0,65.193033,7.493033
227416,0.7159269,0,71.59269,13.89269
176599,0.85112137,0,85.112137,27.412137
144095,0.68539304,1,68.539304,10.839304
338603,0.4965799,0,49.65799,-8.04201
145801,0.6201338,0,62.01338,4.31338
287475,0.8233179,0,82.33179,24.63179
225829,0.13461703,1,13.461703,-44.238297
374821,0.82458144,0,82.458144,24.758144
131343,0.42018402,0,42.018402,-15.681598
289505,0.869597,0,86.9597,29.2597
444107,0.43418592,0,43.418592,-14.281408
236585,0.3260519,0,32.60519,-25.09481
202799,0.745,0,74.5,16.8
377032,0.7209017,0,72.09017,14.39017
181458,0.80516046,0,80.516046,22.816046
235643,0.7802956,0,78.02956,20.32956
362547,0.34416276,0,34.416276,-23.283724
401337,0.5687858,0,56.87858,-0.821420000000003
290020,0.45669097,0,45.669097,-12.030903
148336,0.8545485,0,85.45485,27.75485
318491,0.87280256,0,87.280256,29.580256
213792,0.8993995,0,89.93995,32.23995
298948,0.6430484,0,64.30484,6.60484
117946,0.26314425,0,26.314425,-31.385575
152575,0.6358782,0,63.58782,5.88781999999999
289968,0.807876,0,80.7876,23.0876
419628,0.4014184,0,40.14184,-17.55816
272049,0.36164206,0,36.164206,-21.535794
220008,0.54632485,0,54.632485,-3.06751500000001
400513,0.6575911,0,65.75911,8.05910999999999
224620,0.8971708,0,89.71708,32.01708
405888,0.85766596,0,85.766596,28.066596
119982,0.55754066,0,55.754066,-1.945934
124051,0.66278636,0,66.278636,8.578636
393340,0.12422335,0,12.422335,-45.277665
270422,0.6034703,0,60.34703,2.64703
197149,0.43350947,0,43.350947,-14.349053
233468,0.43625307,0,43.625307,-14.074693
435193,0.18635565,0,18.635565,-39.064435
350476,0.8245401,0,82.45401,24.75401
293268,0.5921242,0,59.21242,1.51242
202365,0.706777,0,70.6777,12.9777
240426,0.6193203,0,61.93203,4.23203
214466,0.7887272,0,78.87272,21.17272
192865,0.54724526,0,54.724526,-2.97547400000001
112761,0.54415715,0,54.415715,-3.284285
308515,0.5053898,0,50.53898,-7.16102
297770,0.48079348,0,48.079348,-9.62065200000001
106139,0.45048714,0,45.048714,-12.651286
293939,0.7180742,0,71.80742,14.10742
183837,0.69991964,0,69.991964,12.291964
135815,0.34623528,1,34.623528,-23.076472
447125,0.50030094,0,50.030094,-7.669906
233229,0.6425493,0,64.25493,6.55493
277534,0.74332076,0,74.332076,16.632076
230668,0.09062481,1,9.062481,-48.637519
364977,0.5617945,0,56.17945,-1.52055000000001
224258,0.5646903,0,56.46903,-1.23097000000001
286454,0.77213186,0,77.213186,19.513186
262738,0.67098975,0,67.098975,9.39897500000001
224582,0.8355609,0,83.55609,25.85609
153159,0.39949864,0,39.949864,-17.750136
397485,0.38963318,1,38.963318,-18.736682
396809,0.77096367,0,77.096367,19.396367
399452,0.35338175,1,35.338175,-22.361825
442552,0.7625131,0,76.25131,18.55131
317435,0.3668385,0,36.68385,-21.01615
100506,0.20037544,0,20.037544,-37.662456
102175,0.68216956,0,68.216956,10.516956
348120,0.62333846,0,62.333846,4.633846
409910,0.8138191,0,81.38191,23.68191
312789,0.13579571,0,13.579571,-44.120429
435541,0.17188627,0,17.188627,-40.511373
276706,0.61992353,0,61.992353,4.292353
275211,0.70639145,0,70.639145,12.939145
451480,0.8711915,0,87.11915,29.41915
370654,0.24119133,0,24.119133,-33.580867
197032,0.70045173,0,70.045173,12.345173
169471,0.45783585,0,45.783585,-11.916415
293404,0.41565627,0,41.565627,-16.134373
111723,0.425452,0,42.5452,-15.1548
258246,0.14460355,0,14.460355,-43.239645
216162,0.85128516,0,85.128516,27.428516
136384,0.5668407,0,56.68407,-1.01593
408283,0.8192766,0,81.92766,24.22766
387553,0.70641017,0,70.641017,12.941017
361834,0.8726194,0,87.26194,29.56194
134146,0.7569512,0,75.69512,17.99512
205688,0.30502474,0,30.502474,-27.197526
224616,0.7093129,0,70.93129,13.23129
157647,0.85677123,0,85.677123,27.977123
212756,0.59387887,0,59.387887,1.68788699999999
412584,0.8001187,0,80.01187,22.31187
392895,0.55341494,0,55.341494,-2.358506
245073,0.9634329,0,96.34329,38.64329
270444,0.84977305,0,84.977305,27.277305
365418,0.6997849,0,69.97849,12.27849
389270,0.2670334,0,26.70334,-30.99666
186980,0.5650072,0,56.50072,-1.19928
404363,0.5023501,0,50.23501,-7.46499
238473,0.6071082,0,60.71082,3.01082
442374,0.43538654,0,43.538654,-14.161346
120110,0.64839405,0,64.839405,7.139405
138013,0.749442,0,74.9442,17.2442
416946,0.22837293,0,22.837293,-34.862707
354459,0.50811195,0,50.811195,-6.888805
311707,0.86083466,0,86.083466,28.383466
108446,0.778867,0,77.8867,20.1867
169435,0.78429705,0,78.429705,20.729705
413879,0.60790265,0,60.790265,3.090265
285340,0.4322064,0,43.22064,-14.47936
295395,0.5075537,0,50.75537,-6.94463
124547,0.5434865,0,54.34865,-3.35135
451499,0.29165477,0,29.165477,-28.534523
411876,0.45720446,0,45.720446,-11.979554
232959,0.3557765,0,35.57765,-22.12235
103152,0.43960166,0,43.960166,-13.739834
348888,0.43896085,0,43.896085,-13.803915
289591,0.55778,0,55.778,-1.922
377919,0.518344,0,51.8344,-5.8656
188824,0.94514525,0,94.514525,36.814525
204337,0.64992654,1,64.992654,7.292654
170608,0.83581793,0,83.581793,25.881793
381537,0.6460448,0,64.60448,6.90447999999999
402849,0.5136405,0,51.36405,-6.33595
414388,0.7474528,0,74.74528,17.04528
121648,0.61725754,0,61.725754,4.025754
434853,0.4324811,0,43.24811,-14.45189
103381,0.10878116,1,10.878116,-46.821884
435939,0.6313127,0,63.13127,5.43126999999999
251040,0.47002745,0,47.002745,-10.697255
139367,0.40931028,0,40.931028,-16.768972
244514,0.6213627,0,62.13627,4.43627
287854,0.18091208,0,18.091208,-39.608792
272642,0.5214474,0,52.14474,-5.55526
392318,0.5318278,0,53.18278,-4.51722000000001
248615,0.7070612,0,70.70612,13.00612
416466,0.48371196,0,48.371196,-9.32880400000001
411125,0.73432136,0,73.432136,15.732136
214869,0.46653765,0,46.653765,-11.046235
423027,0.35705125,0,35.705125,-21.994875
287476,0.70276177,0,70.276177,12.576177
156403,0.6692203,0,66.92203,9.22202999999999
126635,0.6019567,0,60.19567,2.49567
371625,0.65136224,0,65.136224,7.436224
204180,0.513852,0,51.3852,-6.31480000000001
382717,0.8180976,0,81.80976,24.10976
393539,0.5117091,0,51.17091,-6.52909
412988,0.75756645,0,75.756645,18.056645
297716,0.7423456,0,74.23456,16.53456
154691,0.62138,0,62.138,4.438
256385,0.8523449,0,85.23449,27.53449
446394,0.29810184,1,29.810184,-27.889816
400115,0.8187519,0,81.87519,24.17519
359555,0.68095124,0,68.095124,10.395124
125483,0.27056003,0,27.056003,-30.643997
298059,0.818209,0,81.8209,24.1209
299498,0.7675167,0,76.75167,19.05167
209724,0.39831406,0,39.831406,-17.868594
311248,0.694136,0,69.4136,11.7136
399083,0.6412674,0,64.12674,6.42674
166026,0.5709193,0,57.09193,-0.608069999999998
189759,0.609231,0,60.9231,3.2231
395312,0.57024205,1,57.024205,-0.675795000000008
196440,0.47714686,0,47.714686,-9.985314
134553,0.38317353,0,38.317353,-19.382647
307997,0.6663674,0,66.63674,8.93674
128441,0.55017763,0,55.017763,-2.68223700000001
271247,0.13669693,0,13.669693,-44.030307
407098,0.49087578,0,49.087578,-8.612422
121102,0.2895593,1,28.95593,-28.74407
326688,0.7699162,0,76.99162,19.29162
314760,0.8377555,1,83.77555,26.07555
230962,0.1134398,1,11.34398,-46.35602
196839,0.37414652,1,37.414652,-20.285348
168560,0.9092914,0,90.92914,33.22914
376324,0.88666403,0,88.666403,30.966403
176672,0.2556042,0,25.56042,-32.13958
114099,0.5287572,0,52.87572,-4.82428
238162,0.7148684,0,71.48684,13.78684
375778,0.58682096,0,58.682096,0.982095999999991
294462,0.65706444,0,65.706444,8.00644399999999
259099,0.8513955,0,85.13955,27.43955
143208,0.8998952,0,89.98952,32.28952
396323,0.747447,0,74.7447,17.0447
120789,0.8151952,0,81.51952,23.81952
414281,0.44443876,0,44.443876,-13.256124
232765,0.3161981,0,31.61981,-26.08019
215171,0.7824385,0,78.24385,20.54385
284020,0.776312,0,77.6312,19.9312
177681,0.86002624,0,86.002624,28.302624
170686,0.785268,0,78.5268,20.8268
110394,0.88887835,0,88.887835,31.187835
368274,0.5568526,0,55.68526,-2.01474
292701,0.56570303,0,56.570303,-1.129697
401493,0.4942913,0,49.42913,-8.27087
380159,0.3915763,0,39.15763,-18.54237
285658,0.7919224,0,79.19224,21.49224
396319,0.4873203,1,48.73203,-8.96797
418790,0.82303977,0,82.303977,24.603977
303927,0.51722187,0,51.722187,-5.977813
374283,0.3787557,0,37.87557,-19.82443
360113,0.8009686,0,80.09686,22.39686
437467,0.8481982,0,84.81982,27.11982
405882,0.9318076,0,93.18076,35.48076
193303,0.48759782,0,48.759782,-8.940218
119741,0.79223746,0,79.223746,21.523746
322707,0.6080408,0,60.80408,3.10408
329325,0.8332166,0,83.32166,25.62166
282363,0.6276126,0,62.76126,5.06125999999999
387125,0.5315589,1,53.15589,-4.54411000000001
123587,0.75676763,0,75.676763,17.976763
163804,0.4591626,0,45.91626,-11.78374
157841,0.5993971,0,59.93971,2.23971
372283,0.14369696,1,14.369696,-43.330304
299250,0.7244837,0,72.44837,14.74837
348709,0.7407123,0,74.07123,16.37123
216809,0.40408456,0,40.408456,-17.291544
263076,0.78880334,0,78.880334,21.180334
395838,0.7967159,0,79.67159,21.97159
192215,0.4632154,0,46.32154,-11.37846
114909,0.70793283,0,70.793283,13.093283
205481,0.15074301,0,15.074301,-42.625699
273169,0.50623393,0,50.623393,-7.076607
295063,0.8459972,0,84.59972,26.89972
189517,0.6001983,0,60.01983,2.31983
225591,0.63052833,0,63.052833,5.352833
370688,0.54009974,0,54.009974,-3.690026
370934,0.5780488,0,57.80488,0.104880000000001
116727,0.17427129,0,17.427129,-40.272871
318234,0.21589082,0,21.589082,-36.110918
350004,0.39172363,0,39.172363,-18.527637
178329,0.96431696,0,96.431696,38.731696
307796,0.23330402,0,23.330402,-34.369598
356452,0.841183,1,84.1183,26.4183
322129,0.60182035,0,60.182035,2.482035
440672,0.5758287,0,57.58287,-0.117130000000003
436602,0.84289426,0,84.289426,26.589426
219856,0.742699,0,74.2699,16.5699
288106,0.4157797,0,41.57797,-16.12203
421259,0.6928029,0,69.28029,11.58029
369077,0.19738895,0,19.738895,-37.961105
282719,0.41348398,0,41.348398,-16.351602
249152,0.34816498,0,34.816498,-22.883502
287446,0.33865005,0,33.865005,-23.834995
126156,0.88603795,0,88.603795,30.903795
136288,0.18002051,1,18.002051,-39.697949
433747,0.4464032,0,44.64032,-13.05968
389454,0.67166793,0,67.166793,9.466793
428363,0.46974415,0,46.974415,-10.725585
239150,0.67140114,0,67.140114,9.44011399999999
390250,0.4519046,0,45.19046,-12.50954
451591,0.75018287,0,75.018287,17.318287
210546,0.7930545,0,79.30545,21.60545
423412,0.5281936,0,52.81936,-4.88064
371887,0.6128017,0,61.28017,3.58017
115789,0.5570068,0,55.70068,-1.99932
438358,0.71770567,0,71.770567,14.070567
178134,0.8777305,0,87.77305,30.07305
152051,0.34358537,0,34.358537,-23.341463
178948,0.8929063,0,89.29063,31.59063
229300,0.79052186,0,79.052186,21.352186
245425,0.6287315,0,62.87315,5.17315
454538,0.75346226,0,75.346226,17.646226
123267,0.8228502,0,82.28502,24.58502
259149,0.7788669,0,77.88669,20.18669
182888,0.31908846,0,31.908846,-25.791154
254960,0.55349934,0,55.349934,-2.35006600000001
162330,0.50164187,0,50.164187,-7.535813
269039,0.743286,0,74.3286,16.6286
222317,0.7322854,0,73.22854,15.52854
306522,0.34554875,0,34.554875,-23.145125
390738,0.85349053,0,85.349053,27.649053
361435,0.8382402,0,83.82402,26.12402
392129,0.38757062,0,38.757062,-18.942938
276465,0.17275095,0,17.275095,-40.424905
188418,0.5868851,0,58.68851,0.988510000000005
344541,0.8962954,0,89.62954,31.92954
197995,0.68463886,0,68.463886,10.763886
389417,0.69632876,0,69.632876,11.932876
190228,0.9292365,0,92.92365,35.22365
455922,0.8590497,0,85.90497,28.20497
422464,0.80051994,0,80.051994,22.351994
252375,0.68865883,0,68.865883,11.165883
143140,0.62306654,0,62.306654,4.60665399999999
176743,0.5817416,0,58.17416,0.474159999999998
433701,0.57124925,0,57.124925,-0.575074999999998
316472,0.34915757,0,34.915757,-22.784243
412242,0.6084302,0,60.84302,3.14302
133477,0.8271879,0,82.71879,25.01879
266929,0.59261966,0,59.261966,1.561966
179783,0.7885974,0,78.85974,21.15974
391828,0.65342927,0,65.342927,7.64292699999999
314515,0.78303915,0,78.303915,20.603915
353479,0.73617184,0,73.617184,15.917184
414686,0.4890461,0,48.90461,-8.79539
414406,0.8331689,0,83.31689,25.61689
224924,0.23718452,0,23.718452,-33.981548
279957,0.42747295,0,42.747295,-14.952705
156761,0.83476526,0,83.476526,25.776526
227142,0.6210229,1,62.10229,4.40229
108304,0.5983429,0,59.83429,2.13429
221960,0.47961003,0,47.961003,-9.738997
245003,0.8724594,0,87.24594,29.54594
285323,0.49650067,0,49.650067,-8.049933
419776,0.57533324,0,57.533324,-0.16667600000001
416991,0.5512651,0,55.12651,-2.57349000000001
435594,0.86720556,0,86.720556,29.020556
355818,0.4246257,0,42.46257,-15.23743
213034,0.45409107,0,45.409107,-12.290893
181143,0.43155515,0,43.155515,-14.544485
265420,0.5139961,0,51.39961,-6.30039000000001
213268,0.62515974,0,62.515974,4.815974
306363,0.5302788,0,53.02788,-4.67212
440784,0.7733278,0,77.33278,19.63278
148594,0.40352654,0,40.352654,-17.347346
127256,0.40562886,0,40.562886,-17.137114
105224,0.37193292,0,37.193292,-20.506708
151997,0.64270186,0,64.270186,6.57018599999999
158423,0.4942273,0,49.42273,-8.27727
268693,0.69312245,0,69.312245,11.612245
184618,0.5756086,0,57.56086,-0.139139999999998
228213,0.62056625,0,62.056625,4.35662499999999
358004,0.6539565,0,65.39565,7.69565
263035,0.89589983,0,89.589983,31.889983
397758,0.5087892,0,50.87892,-6.82107999999999
301163,0.6101068,0,61.01068,3.31067999999999
350425,0.8591332,0,85.91332,28.21332
425758,0.50656354,0,50.656354,-7.043646
425087,0.7170863,0,71.70863,14.00863
326984,0.690758,0,69.0758,11.3758
171930,0.782785,0,78.2785,20.5785
197766,0.7154747,0,71.54747,13.84747
368155,0.57250273,0,57.250273,-0.44972700000001
338464,0.5967502,1,59.67502,1.97502
261329,0.3270253,1,32.70253,-24.99747
421659,0.28167403,0,28.167403,-29.532597
453819,0.63252413,0,63.252413,5.55241299999999
203880,0.5068878,1,50.68878,-7.01122
416260,0.8549622,0,85.49622,27.79622
212941,0.57507735,0,57.507735,-0.192264999999999
437134,0.6570589,0,65.70589,8.00588999999999
132760,0.79440486,0,79.440486,21.740486
244591,0.57146525,0,57.146525,-0.553474999999999
120136,0.37140036,0,37.140036,-20.559964
263850,0.55764055,0,55.764055,-1.935945
217267,0.86433446,0,86.433446,28.733446
367371,0.78121847,0,78.121847,20.421847
271223,0.45206273,0,45.206273,-12.493727
135712,0.12313253,1,12.313253,-45.386747
400928,0.63146406,0,63.146406,5.446406
385203,0.6432208,0,64.32208,6.62208
270524,0.39386463,0,39.386463,-18.313537
118415,0.65529644,0,65.529644,7.829644
290966,0.5416466,0,54.16466,-3.53534000000001
111411,0.5281489,0,52.81489,-4.88511
336257,0.75767326,0,75.767326,18.067326
216667,0.31341517,0,31.341517,-26.358483
334583,0.14297706,0,14.297706,-43.402294
404332,0.546213,0,54.6213,-3.0787
105342,0.20970654,0,20.970654,-36.729346
190114,0.35032278,0,35.032278,-22.667722
295180,0.21341664,0,21.341664,-36.358336
444733,0.55474985,0,55.474985,-2.22501500000001
220193,0.7347932,0,73.47932,15.77932
257191,0.35459375,0,35.459375,-22.240625
209408,0.58325505,0,58.325505,0.625504999999997
205012,0.45536196,0,45.536196,-12.163804
388323,0.61661804,0,61.661804,3.96180399999999
424766,0.71256137,0,71.256137,13.556137
338433,0.48697686,0,48.697686,-9.002314
373336,0.6240012,0,62.40012,4.70012
128717,0.77426744,0,77.426744,19.726744
204560,0.8023421,0,80.23421,22.53421
136295,0.2476964,0,24.76964,-32.93036
254092,0.6273974,0,62.73974,5.03973999999999
110531,0.523829,0,52.3829,-5.3171
103673,0.8610999,0,86.10999,28.40999
103061,0.22401047,0,22.401047,-35.298953
279784,0.4472149,0,44.72149,-12.97851
206095,0.8065601,0,80.65601,22.95601
268563,0.84293395,0,84.293395,26.593395
383840,0.6409539,0,64.09539,6.39538999999999
209303,0.61787665,0,61.787665,4.087665
234211,0.54035103,0,54.035103,-3.66489700000001
425340,0.600837,0,60.0837,2.38369999999999
173605,0.3765149,0,37.65149,-20.04851
426880,0.38526314,0,38.526314,-19.173686
415011,0.83629376,0,83.629376,25.929376
377003,0.7216446,0,72.16446,14.46446
435224,0.6495496,0,64.95496,7.25496
164943,0.6403926,0,64.03926,6.33926
351994,0.34243405,0,34.243405,-23.456595
301041,0.29150653,0,29.150653,-28.549347
284209,0.4794392,0,47.94392,-9.75608
280616,0.44698405,0,44.698405,-13.001595
276349,0.5956949,0,59.56949,1.86949
352816,0.31976926,0,31.976926,-25.723074
128527,0.7861916,0,78.61916,20.91916
392288,0.7276195,0,72.76195,15.06195
210343,0.50746536,0,50.746536,-6.953464
191127,0.83152854,0,83.152854,25.452854
308025,0.5721686,0,57.21686,-0.483139999999999
419626,0.6960981,0,69.60981,11.90981
376113,0.47737765,0,47.737765,-9.96223500000001
283616,0.7420787,0,74.20787,16.50787
136015,0.24389833,0,24.389833,-33.310167
351105,0.14652652,1,14.652652,-43.047348
215118,0.60641265,0,60.641265,2.94126499999999
422931,0.728425,0,72.8425,15.1425
400699,0.7343387,1,73.43387,15.73387
238234,0.5606085,0,56.06085,-1.63915000000001
202494,0.782119,0,78.2119,20.5119
213115,0.10202718,1,10.202718,-47.497282
368105,0.30448276,1,30.448276,-27.251724
251696,0.29422098,0,29.422098,-28.277902
212924,0.7147165,1,71.47165,13.77165
417296,0.5146968,0,51.46968,-6.23032000000001
302920,0.4323877,0,43.23877,-14.46123
252220,0.7167541,0,71.67541,13.97541
310582,0.7147058,0,71.47058,13.77058
241800,0.61626554,0,61.626554,3.926554
400761,0.52779895,0,52.779895,-4.92010500000001
344472,0.6448083,0,64.48083,6.78082999999999
351288,0.94034415,0,94.034415,36.334415
273124,0.37068534,0,37.068534,-20.631466
318724,0.37861133,0,37.861133,-19.838867
294416,0.7412744,1,74.12744,16.42744
317818,0.23951095,0,23.951095,-33.748905
304291,0.63174284,0,63.174284,5.474284
314270,0.44247258,0,44.247258,-13.452742
221253,0.5154399,0,51.54399,-6.15601000000001
133344,0.88681173,0,88.681173,30.981173
382010,0.7457353,0,74.57353,16.87353
352270,0.9346897,0,93.46897,35.76897
212000,0.68274003,0,68.274003,10.574003
139333,0.5295805,0,52.95805,-4.74195
238378,0.50695664,0,50.695664,-7.00433600000001
443326,0.44464552,0,44.464552,-13.235448
131248,0.6341847,0,63.41847,5.71847
139787,0.6356734,0,63.56734,5.86734000000001
285185,0.33443892,0,33.443892,-24.256108
193138,0.57522035,0,57.522035,-0.177965
304594,0.43772107,0,43.772107,-13.927893
143222,0.6528345,0,65.28345,7.58345
399245,0.8285885,0,82.85885,25.15885
145080,0.1571145,0,15.71145,-41.98855
206092,0.7739448,0,77.39448,19.69448
230653,0.83552206,0,83.552206,25.852206
222132,0.818017,0,81.8017,24.1017
131674,0.36786026,0,36.786026,-20.913974
431877,0.45699483,0,45.699483,-12.000517
201768,0.5864693,0,58.64693,0.946929999999995
416543,0.69403094,0,69.403094,11.703094
151546,0.8480449,0,84.80449,27.10449
185849,0.69389915,0,69.389915,11.689915
227583,0.40565634,0,40.565634,-17.134366
312308,0.67191267,0,67.191267,9.49126699999999
304159,0.72364795,0,72.364795,14.664795
211970,0.58495367,0,58.495367,0.795366999999999
440699,0.28491426,0,28.491426,-29.208574
450839,0.20491421,1,20.491421,-37.208579
176851,0.28762728,1,28.762728,-28.937272
376874,0.5988358,0,59.88358,2.18358
139723,0.86953205,0,86.953205,29.253205
303180,0.65838283,0,65.838283,8.138283
264495,0.46412414,0,46.412414,-11.287586
400432,0.1625855,0,16.25855,-41.44145
429722,0.27887028,0,27.887028,-29.812972
222916,0.43588305,0,43.588305,-14.111695
227626,0.68312836,0,68.312836,10.612836
173842,0.31288487,0,31.288487,-26.411513
227737,0.71461546,0,71.461546,13.761546
421206,0.70889586,0,70.889586,13.189586
219932,0.71306205,0,71.306205,13.606205
163641,0.14361095,1,14.361095,-43.338905
148812,0.44951195,0,44.951195,-12.748805
111159,0.16988033,1,16.988033,-40.711967
418903,0.65125453,0,65.125453,7.42545299999999
309936,0.6457815,0,64.57815,6.87814999999999
279429,0.50261354,0,50.261354,-7.438646
353789,0.19590634,1,19.590634,-38.109366
379360,0.52397954,0,52.397954,-5.302046
349764,0.6952542,0,69.52542,11.82542
368441,0.8179479,0,81.79479,24.09479
231399,0.8263931,0,82.63931,24.93931
116750,0.38745058,0,38.745058,-18.954942
404143,0.121748745,1,12.1748745,-45.5251255
314686,0.7345961,0,73.45961,15.75961
294409,0.12599164,0,12.599164,-45.100836
359173,0.8331605,0,83.31605,25.61605
250166,0.71387374,0,71.387374,13.687374
400481,0.29348958,0,29.348958,-28.351042
235909,0.5017504,0,50.17504,-7.52496
292521,0.8913822,0,89.13822,31.43822
416093,0.2804184,1,28.04184,-29.65816
447074,0.52892184,0,52.892184,-4.807816
439653,0.576569,1,57.6569,-0.0431000000000026
355648,0.5709594,0,57.09594,-0.604060000000004
247266,0.47991437,0,47.991437,-9.70856300000001
327853,0.8069402,0,80.69402,22.99402
253291,0.4577803,0,45.77803,-11.92197
295145,0.6122503,0,61.22503,3.52503
272397,0.7047832,0,70.47832,12.77832
450600,0.64709866,0,64.709866,7.009866
303771,0.9109515,0,91.09515,33.39515
237162,0.845926,0,84.5926,26.8926
104563,0.44236648,0,44.236648,-13.463352
166072,0.66790485,0,66.790485,9.090485
170883,0.8545995,0,85.45995,27.75995
406668,0.7104669,0,71.04669,13.34669
347224,0.42497545,0,42.497545,-15.202455
342616,0.83363426,0,83.363426,25.663426
180613,0.9337429,0,93.37429,35.67429
124211,0.7447856,0,74.47856,16.77856
329782,0.9051544,0,90.51544,32.81544
256203,0.31492537,0,31.492537,-26.207463
246367,0.7977705,0,79.77705,22.07705
176294,0.9050912,0,90.50912,32.80912
396947,0.076005876,1,7.6005876,-50.0994124
339247,0.38906187,0,38.906187,-18.793813
201184,0.81855667,0,81.855667,24.155667
318195,0.48126262,0,48.126262,-9.57373800000001
130626,0.71956104,0,71.956104,14.256104
219333,0.61271566,0,61.271566,3.571566
128263,0.18158072,0,18.158072,-39.541928
321424,0.75079244,0,75.079244,17.379244
113928,0.17148095,0,17.148095,-40.551905
353471,0.6629674,0,66.29674,8.59674
113658,0.90110373,0,90.110373,32.410373
374372,0.7998966,0,79.98966,22.28966
117579,0.800851,0,80.0851,22.3851
273155,0.21533805,0,21.533805,-36.166195
416627,0.44444823,0,44.444823,-13.255177
108657,0.70329607,0,70.329607,12.629607
358175,0.73304486,0,73.304486,15.604486
366117,0.4598863,0,45.98863,-11.71137
305716,0.22720027,0,22.720027,-34.979973
383735,0.2116121,1,21.16121,-36.53879
217929,0.5221106,0,52.21106,-5.48894000000001
219765,0.8486703,0,84.86703,27.16703
187930,0.6388255,0,63.88255,6.18255
100235,0.16165602,0,16.165602,-41.534398
152136,0.58036935,0,58.036935,0.336934999999997
246600,0.20181328,0,20.181328,-37.518672
301482,0.44303083,0,44.303083,-13.396917
413396,0.5528196,0,55.28196,-2.41804
420233,0.6055074,0,60.55074,2.85074
163901,0.9365903,0,93.65903,35.95903
380390,0.48749387,0,48.749387,-8.950613
211985,0.60574186,0,60.574186,2.87418599999999
439603,0.47713506,0,47.713506,-9.986494
444498,0.4898559,0,48.98559,-8.71441
216623,0.6368464,0,63.68464,5.98464
108782,0.8027247,0,80.27247,22.57247
206187,0.49310625,0,49.310625,-8.389375
345712,0.4020927,0,40.20927,-17.49073
102031,0.468947,1,46.8947,-10.8053
417869,0.67648304,0,67.648304,9.94830400000001
266231,0.20657027,0,20.657027,-37.042973
415835,0.9366053,0,93.66053,35.96053
380133,0.93315107,0,93.315107,35.615107
108534,0.5359299,0,53.59299,-4.10701000000001
303350,0.43984258,0,43.984258,-13.715742
154570,0.27621502,0,27.621502,-30.078498
153917,0.4685459,0,46.85459,-10.84541
431982,0.94390666,0,94.390666,36.690666
140158,0.62530494,0,62.530494,4.830494
177194,0.5776596,0,57.76596,0.065960000000004
359338,0.3135482,0,31.35482,-26.34518
382341,0.543085,0,54.3085,-3.3915
404518,0.37398684,0,37.398684,-20.301316
306877,0.42417628,0,42.417628,-15.282372
239935,0.19785416,0,19.785416,-37.914584
324460,0.9128255,0,91.28255,33.58255
383103,0.8308794,0,83.08794,25.38794
357225,0.43956727,0,43.956727,-13.743273
248645,0.750498,0,75.0498,17.3498
334953,0.7523066,0,75.23066,17.53066
225418,0.45902777,1,45.902777,-11.797223
329984,0.6628914,0,66.28914,8.58914
288439,0.38758045,0,38.758045,-18.941955
285035,0.528908,0,52.8908,-4.8092
137836,0.44672596,0,44.672596,-13.027404
309575,0.510988,0,51.0988,-6.60120000000001
256097,0.5490887,0,54.90887,-2.79113
