"SK_ID_CURR","TARGET_predicted-probability of default 1","Target_Actual","Rate"
316521,0.8678773,0,86.78773
178059,0.13067508,0,13.067508
366271,0.6008851,0,60.08851
442570,0.47541174,0,47.541174
103821,0.56451416,1,56.451416
144012,0.66674733,0,66.674733
312015,0.19292684,0,19.292684
454186,0.48431292,1,48.431292
317096,0.23602097,0,23.602097
124813,0.06578204,0,6.578204
246449,0.3580677,0,35.80677
304563,0.5039034,0,50.39034
237925,0.41302752,0,41.302752
236435,0.39049438,0,39.049438
148402,0.112001985,0,11.2001985
162728,0.18094122,0,18.094122
166992,0.68998474,0,68.998474
290264,0.31017318,0,31.017318
365441,0.47452354,0,47.452354
272653,0.302952,0,30.2952
442658,0.39896965,0,39.896965
237357,0.15825029,0,15.825029
167686,0.67494017,0,67.494017
229438,0.5480886,0,54.80886
190888,0.4649325,0,46.49325
151688,0.39060825,0,39.060825
417473,0.5309772,0,53.09772
433869,0.27198836,0,27.198836
142611,0.4544455,0,45.44455
395885,0.24116361,0,24.116361
308265,0.42509884,0,42.509884
374754,0.4302443,0,43.02443
254162,0.41049346,0,41.049346
104955,0.46309456,0,46.309456
397525,0.4581066,0,45.81066
282124,0.28376347,0,28.376347
400055,0.38901788,0,38.901788
328992,0.44927213,0,44.927213
164639,0.15503871,0,15.503871
280442,0.29717666,0,29.717666
446486,0.34865648,0,34.865648
214215,0.60662895,0,60.662895
416567,0.25666133,0,25.666133
312701,0.3877363,0,38.77363
356604,0.48223218,0,48.223218
239872,0.18384515,0,18.384515
452335,0.55140185,0,55.140185
379338,0.49662706,0,49.662706
159012,0.69941795,1,69.941795
323778,0.17668243,0,17.668243
423126,0.27319854,0,27.319854
103747,0.03222829,0,3.222829
185769,0.26235947,0,26.235947
194303,0.3596831,0,35.96831
283577,0.20364268,0,20.364268
185367,0.09809091,0,9.809091
133066,0.19412212,0,19.412212
104642,0.24883033,0,24.883033
387299,0.7027011,0,70.27011
100226,0.2562593,0,25.62593
113182,0.466845,0,46.6845
190220,0.34771514,0,34.771514
303629,0.42494783,0,42.494783
348805,0.3671543,0,36.71543
390325,0.22526014,0,22.526014
439725,0.90595675,0,90.595675
247812,0.7244879,1,72.44879
310336,0.15689653,0,15.689653
340027,0.43739745,1,43.739745
397803,0.18180323,0,18.180323
182786,0.27673116,0,27.673116
128600,0.32655156,0,32.655156
442319,0.27071488,0,27.071488
398750,0.39355147,0,39.355147
427019,0.35129628,0,35.129628
325233,0.69688743,0,69.688743
337470,0.43281868,0,43.281868
199081,0.11443911,0,11.443911
297972,0.499128,0,49.9128
241199,0.7586761,0,75.86761
213841,0.18027014,0,18.027014
353060,0.65007764,0,65.007764
451269,0.52734137,0,52.734137
169661,0.15431048,0,15.431048
375024,0.58357257,0,58.357257
170560,0.49110514,1,49.110514
118896,0.38543758,0,38.543758
360195,0.7510562,0,75.10562
250645,0.547753,1,54.7753
236199,0.42947847,0,42.947847
314379,0.7408926,0,74.08926
291923,0.5719377,0,57.19377
334317,0.25868675,0,25.868675
317474,0.14161038,0,14.161038
101742,0.48635143,0,48.635143
328544,0.4558321,0,45.58321
199883,0.35101545,0,35.101545
390192,0.36510447,0,36.510447
226377,0.3546621,0,35.46621
246575,0.3202444,0,32.02444
118231,0.66571873,0,66.571873
321690,0.27949783,0,27.949783
445500,0.49243098,0,49.243098
348848,0.57547957,1,57.547957
119682,0.68421715,1,68.421715
403648,0.5325965,0,53.25965
168804,0.4362238,0,43.62238
250842,0.6058669,0,60.58669
403341,0.6696698,1,66.96698
406667,0.25064144,0,25.064144
295669,0.5984679,0,59.84679
312621,0.3075872,0,30.75872
353181,0.7090734,0,70.90734
176479,0.3446716,0,34.46716
422789,0.7545434,0,75.45434
297194,0.49266586,0,49.266586
255680,0.654076,1,65.4076
201765,0.33616,0,33.616
386878,0.27391472,0,27.391472
260787,0.25622827,0,25.622827
411994,0.2466901,0,24.66901
414955,0.3571517,0,35.71517
292536,0.6578733,0,65.78733
228313,0.2931052,0,29.31052
389102,0.32036155,0,32.036155
422247,0.14347175,0,14.347175
125532,0.45811626,0,45.811626
396410,0.28373542,0,28.373542
168493,0.19936222,0,19.936222
126762,0.833815,0,83.3815
433900,0.14171693,0,14.171693
356928,0.2672169,0,26.72169
208108,0.87867904,1,87.867904
429215,0.19817153,0,19.817153
300253,0.6139732,0,61.39732
179069,0.12418298,0,12.418298
384243,0.13391715,0,13.391715
247941,0.17779231,0,17.779231
436787,0.4178387,0,41.78387
440276,0.0906972,0,9.06972
444207,0.3358802,0,33.58802
231824,0.26531577,0,26.531577
343997,0.38119754,0,38.119754
101608,0.41796485,0,41.796485
347605,0.50760955,0,50.760955
376108,0.5896487,0,58.96487
186462,0.3252995,0,32.52995
422605,0.53166395,0,53.166395
405106,0.8691471,1,86.91471
173786,0.56341857,0,56.341857
278714,0.1506265,0,15.06265
203156,0.30824572,0,30.824572
369576,0.25444683,0,25.444683
413924,0.6278378,0,62.78378
422024,0.15526888,0,15.526888
344170,0.2307085,1,23.07085
115166,0.22563998,0,22.563998
257983,0.42735997,0,42.735997
181074,0.272769,0,27.2769
220725,0.16697101,0,16.697101
447385,0.57023084,0,57.023084
152929,0.29523367,0,29.523367
450017,0.41860119,0,41.860119
221832,0.67879874,0,67.879874
106755,0.15015556,0,15.015556
186895,0.7183272,0,71.83272
198355,0.32641134,0,32.641134
449212,0.26059708,0,26.059708
189762,0.16971965,0,16.971965
145816,0.3827788,0,38.27788
420380,0.6484286,0,64.84286
226401,0.7053781,0,70.53781
236646,0.30143458,0,30.143458
399044,0.06881833,0,6.881833
179438,0.10440763,0,10.440763
283851,0.4749831,0,47.49831
305468,0.43432128,0,43.432128
324686,0.26643074,0,26.643074
220462,0.3298514,0,32.98514
347251,0.7024443,0,70.24443
177756,0.2284227,0,22.84227
402366,0.1659993,0,16.59993
263952,0.404016,0,40.4016
138582,0.054833513,0,5.4833513
100755,0.81787956,0,81.787956
334894,0.5747123,0,57.47123
340360,0.5966562,0,59.66562
266121,0.09039534,0,9.039534
369545,0.32023376,0,32.023376
192676,0.52040285,0,52.040285
239745,0.44095102,1,44.095102
114208,0.5617729,0,56.17729
123898,0.43498683,0,43.498683
109438,0.118694976,0,11.8694976
370412,0.17127652,0,17.127652
211704,0.40641874,0,40.641874
378815,0.14283028,0,14.283028
311364,0.4503621,0,45.03621
174318,0.44718865,0,44.718865
325982,0.1687059,0,16.87059
244473,0.49615395,0,49.615395
235380,0.35125408,0,35.125408
365732,0.36044434,1,36.044434
333960,0.7987935,0,79.87935
157781,0.67156225,0,67.156225
329566,0.55174553,0,55.174553
219701,0.17891042,0,17.891042
327864,0.42530653,0,42.530653
294528,0.38887185,0,38.887185
364318,0.1591512,0,15.91512
456022,0.47013777,0,47.013777
313738,0.87299407,1,87.299407
414567,0.10201452,0,10.201452
156620,0.3862756,0,38.62756
175862,0.20553736,0,20.553736
148240,0.5058771,0,50.58771
129751,0.37040743,0,37.040743
361719,0.72476035,1,72.476035
382430,0.30186445,0,30.186445
281648,0.25725132,0,25.725132
107548,0.35610363,0,35.610363
294630,0.37236786,0,37.236786
108684,0.3618596,0,36.18596
361981,0.6614597,0,66.14597
184189,0.4087465,0,40.87465
192725,0.14029726,0,14.029726
256759,0.897136,1,89.7136
446664,0.42765048,0,42.765048
408782,0.38730803,0,38.730803
394661,0.70063585,1,70.063585
363670,0.12415569,0,12.415569
215182,0.35696933,0,35.696933
279792,0.34069264,0,34.069264
324814,0.16083658,0,16.083658
368635,0.28368828,0,28.368828
425671,0.47009066,0,47.009066
328784,0.27115282,0,27.115282
455330,0.30537212,1,30.537212
450653,0.48418826,0,48.418826
329638,0.45773214,1,45.773214
284549,0.59333736,0,59.333736
195363,0.34972125,0,34.972125
310318,0.19773325,0,19.773325
184542,0.7478099,0,74.78099
356332,0.46712622,0,46.712622
101453,0.6905292,0,69.05292
449701,0.8699289,1,86.99289
101662,0.35120702,0,35.120702
101261,0.5789514,0,57.89514
234685,0.6631259,0,66.31259
226293,0.43332362,0,43.332362
430834,0.5736505,0,57.36505
123106,0.16856205,0,16.856205
190329,0.1435679,0,14.35679
260436,0.9473954,0,94.73954
277454,0.22967373,0,22.967373
423367,0.22814877,0,22.814877
411863,0.5884901,0,58.84901
248301,0.59502614,0,59.502614
169700,0.678956,0,67.8956
302642,0.45119318,0,45.119318
355052,0.5158422,0,51.58422
402131,0.64489174,0,64.489174
331653,0.4889729,0,48.89729
204932,0.20323847,0,20.323847
208817,0.36126283,0,36.126283
131544,0.80313295,1,80.313295
125487,0.43577895,0,43.577895
324824,0.2973808,0,29.73808
101706,0.19725578,0,19.725578
211182,0.43684232,0,43.684232
168598,0.57145274,0,57.145274
335749,0.40299857,0,40.299857
236383,0.3076861,0,30.76861
446642,0.58425754,0,58.425754
251907,0.40407678,1,40.407678
415154,0.42451274,0,42.451274
211224,0.33732522,0,33.732522
243417,0.23177865,0,23.177865
257938,0.048866,0,4.8866
114409,0.1751967,0,17.51967
261017,0.60672927,1,60.672927
387388,0.54838705,0,54.838705
203333,0.19790703,0,19.790703
410590,0.5009062,1,50.09062
376714,0.41083458,1,41.083458
200301,0.39199835,0,39.199835
162821,0.6391154,0,63.91154
373518,0.56048995,0,56.048995
227592,0.4458747,0,44.58747
160220,0.2794296,0,27.94296
122859,0.27583802,0,27.583802
360835,0.54534715,0,54.534715
321529,0.44953653,0,44.953653
143308,0.1303021,0,13.03021
233598,0.50914586,0,50.914586
264872,0.6136064,0,61.36064
257525,0.38352418,0,38.352418
222491,0.16987628,0,16.987628
108677,0.13881661,0,13.881661
129487,0.35537556,0,35.537556
299320,0.61347705,1,61.347705
128889,0.560066,0,56.0066
265296,0.28201863,0,28.201863
269630,0.21680494,0,21.680494
123125,0.6301441,0,63.01441
369637,0.76813316,0,76.813316
339614,0.5238169,0,52.38169
407147,0.20534977,0,20.534977
390830,0.40014374,0,40.014374
204567,0.21409652,0,21.409652
337090,0.30140746,0,30.140746
300817,0.16848065,0,16.848065
399360,0.4582066,0,45.82066
158094,0.17703265,0,17.703265
382106,0.28267488,0,28.267488
328002,0.23473434,0,23.473434
201355,0.518573,0,51.8573
249318,0.18228693,0,18.228693
151618,0.21831393,0,21.831393
305185,0.12787014,0,12.787014
130900,0.06828315,0,6.828315
280771,0.49803248,1,49.803248
384907,0.5374406,0,53.74406
255869,0.3414993,0,34.14993
312285,0.116341665,0,11.6341665
197523,0.24281001,0,24.281001
251873,0.36306858,0,36.306858
391817,0.19133632,0,19.133632
120392,0.32718524,0,32.718524
249195,0.7503439,0,75.03439
135006,0.5937541,0,59.37541
170355,0.33121118,0,33.121118
326423,0.19873923,0,19.873923
397284,0.110984065,0,11.0984065
206885,0.6220535,0,62.20535
101334,0.31328323,0,31.328323
126179,0.3505647,0,35.05647
316996,0.2633162,0,26.33162
211605,0.7234788,0,72.34788
361079,0.3975456,0,39.75456
397276,0.20208697,0,20.208697
161084,0.60174114,0,60.174114
449277,0.4258622,0,42.58622
390360,0.435152,0,43.5152
125094,0.84081334,0,84.081334
101224,0.1642495,0,16.42495
250536,0.5237985,0,52.37985
119339,0.43517712,0,43.517712
198773,0.52015036,0,52.015036
258716,0.2755153,0,27.55153
421770,0.22669885,0,22.669885
199553,0.16698983,0,16.698983
429214,0.617477,0,61.7477
440032,0.31213307,0,31.213307
449485,0.6327467,0,63.27467
356456,0.13175413,0,13.175413
282532,0.16532636,0,16.532636
279361,0.24840474,0,24.840474
189967,0.12099862,0,12.099862
263001,0.12913741,0,12.913741
271312,0.1748035,0,17.48035
123030,0.3549511,0,35.49511
280638,0.7836532,0,78.36532
361854,0.18927531,0,18.927531
430489,0.23839524,0,23.839524
434563,0.35114563,0,35.114563
329160,0.24088185,1,24.088185
201537,0.6109139,0,61.09139
242158,0.47065383,0,47.065383
144651,0.618743,0,61.8743
311106,0.5104369,0,51.04369
345520,0.6365091,0,63.65091
417781,0.46971977,0,46.971977
433848,0.5356264,0,53.56264
285655,0.517039,0,51.7039
202271,0.25416207,0,25.416207
450922,0.34941494,0,34.941494
121890,0.6183638,0,61.83638
176797,0.14621775,0,14.621775
425241,0.25439197,0,25.439197
356859,0.20916994,0,20.916994
115896,0.07983799,0,7.983799
283705,0.33302477,0,33.302477
283674,0.84287125,0,84.287125
252379,0.6721902,0,67.21902
269725,0.6499064,0,64.99064
255439,0.37908912,0,37.908912
337013,0.18360716,0,18.360716
116050,0.7188846,1,71.88846
313605,0.17307599,0,17.307599
293559,0.30104154,0,30.104154
244754,0.34165713,0,34.165713
141650,0.2767161,0,27.67161
196707,0.24414258,0,24.414258
234590,0.25895843,0,25.895843
376261,0.4560764,0,45.60764
280523,0.2298217,0,22.98217
149594,0.770652,0,77.0652
196045,0.19441049,0,19.441049
202183,0.566568,0,56.6568
125213,0.485919,0,48.5919
121015,0.34454095,0,34.454095
309979,0.64558345,0,64.558345
327178,0.37570462,0,37.570462
225086,0.21211211,0,21.211211
133273,0.595297,0,59.5297
320998,0.28613332,0,28.613332
399386,0.25003803,0,25.003803
229256,0.5366839,0,53.66839
238724,0.4406274,0,44.06274
386471,0.26930007,0,26.930007
446988,0.101738125,0,10.1738125
162419,0.62618357,0,62.618357
111151,0.33133656,0,33.133656
213288,0.4321261,0,43.21261
355061,0.2153715,0,21.53715
136146,0.18364258,0,18.364258
273727,0.24428901,0,24.428901
201947,0.15648186,0,15.648186
117025,0.38959303,0,38.959303
412893,0.4962136,0,49.62136
232662,0.3350049,0,33.50049
387300,0.06556341,0,6.556341
237420,0.5181054,0,51.81054
136932,0.43095845,0,43.095845
205272,0.20903215,0,20.903215
361119,0.48222035,0,48.222035
154614,0.48296836,0,48.296836
219854,0.1437545,0,14.37545
107464,0.10243015,0,10.243015
256603,0.53837705,1,53.837705
230435,0.7150235,0,71.50235
352358,0.7366309,0,73.66309
139842,0.2183518,0,21.83518
429941,0.195413,0,19.5413
137249,0.22721966,0,22.721966
298016,0.53737235,0,53.737235
386689,0.65903556,0,65.903556
130485,0.5277648,0,52.77648
194224,0.45051464,0,45.051464
384402,0.6727829,1,67.27829
391982,0.31260535,0,31.260535
431546,0.34582523,0,34.582523
196175,0.19087242,0,19.087242
175774,0.65708506,0,65.708506
407296,0.4548893,0,45.48893
233732,0.24179909,0,24.179909
228742,0.6609433,0,66.09433
105181,0.58620226,1,58.620226
254732,0.75247204,1,75.247204
109205,0.5717162,0,57.17162
135909,0.32027027,0,32.027027
298046,0.45633897,0,45.633897
275927,0.7660572,0,76.60572
309206,0.8600609,0,86.00609
298928,0.37497476,0,37.497476
301205,0.8079671,0,80.79671
293737,0.20715058,0,20.715058
229225,0.19628263,0,19.628263
213387,0.27386263,0,27.386263
317261,0.4143947,0,41.43947
196675,0.1875556,0,18.75556
243934,0.76145524,0,76.145524
210512,0.20714548,0,20.714548
201757,0.25291714,0,25.291714
190939,0.16759527,0,16.759527
224002,0.26775488,0,26.775488
131593,0.13240759,0,13.240759
421536,0.6224077,0,62.24077
252720,0.43039444,0,43.039444
393925,0.6067704,0,60.67704
314195,0.5010844,0,50.10844
433857,0.17179738,0,17.179738
421780,0.32689345,0,32.689345
139720,0.8373412,0,83.73412
236956,0.6366265,0,63.66265
445671,0.40848505,0,40.848505
423322,0.7496689,0,74.96689
388575,0.12512629,0,12.512629
274217,0.81536764,0,81.536764
364070,0.6274208,0,62.74208
132826,0.7723073,0,77.23073
361634,0.9463987,1,94.63987
368067,0.64381,0,64.381
320269,0.31892943,0,31.892943
431715,0.6496122,0,64.96122
119294,0.67523813,0,67.523813
366488,0.23452929,0,23.452929
172851,0.811238,1,81.1238
124208,0.33011156,0,33.011156
270416,0.78283733,0,78.283733
103039,0.19699526,0,19.699526
146089,0.44359586,0,44.359586
299922,0.7750809,0,77.50809
372372,0.5634804,0,56.34804
245029,0.6538591,0,65.38591
336023,0.4722259,0,47.22259
393414,0.34625787,0,34.625787
410833,0.3800827,0,38.00827
352835,0.74777335,0,74.777335
374672,0.17377684,0,17.377684
407672,0.110213816,0,11.0213816
125139,0.122282945,0,12.2282945
229021,0.106067225,0,10.6067225
393933,0.2704657,0,27.04657
197655,0.33527192,0,33.527192
329130,0.3108702,0,31.08702
365665,0.4388413,0,43.88413
444645,0.17593753,0,17.593753
327424,0.5259333,0,52.59333
442051,0.5894641,0,58.94641
241762,0.1662111,0,16.62111
202963,0.26797065,0,26.797065
262420,0.17705788,0,17.705788
277311,0.45738405,0,45.738405
123436,0.21680099,0,21.680099
178786,0.24653257,0,24.653257
123209,0.14934428,0,14.934428
201823,0.1630879,0,16.30879
322009,0.49750966,0,49.750966
350728,0.5593991,0,55.93991
432700,0.4759523,0,47.59523
258469,0.3487786,0,34.87786
295004,0.78928745,0,78.928745
359339,0.7571116,1,75.71116
204050,0.30901644,0,30.901644
294370,0.21807203,0,21.807203
329343,0.85169846,0,85.169846
263591,0.18721889,0,18.721889
171635,0.17348725,0,17.348725
417064,0.3635686,0,36.35686
406881,0.2578563,0,25.78563
300263,0.17380896,0,17.380896
106555,0.45490754,0,45.490754
236408,0.4457482,0,44.57482
216040,0.19249803,0,19.249803
180401,0.62991023,0,62.991023
435175,0.52451545,0,52.451545
279829,0.5060437,0,50.60437
177533,0.7820471,0,78.20471
422831,0.5852627,0,58.52627
185379,0.0953998,0,9.53998
316714,0.3186183,0,31.86183
173657,0.20843256,0,20.843256
184467,0.13835038,0,13.835038
155223,0.10425233,0,10.425233
340331,0.27688387,0,27.688387
339910,0.3122891,0,31.22891
288378,0.21632314,0,21.632314
267320,0.4707105,0,47.07105
282189,0.23170231,0,23.170231
142779,0.3126255,0,31.26255
367610,0.13795573,0,13.795573
263412,0.36695117,0,36.695117
404355,0.21445447,0,21.445447
268334,0.473652,0,47.3652
176523,0.11470543,0,11.470543
294445,0.40228918,0,40.228918
298652,0.09050068,0,9.050068
133716,0.35090148,0,35.090148
220866,0.42086527,0,42.086527
402374,0.3445649,1,34.45649
391785,0.28795373,0,28.795373
298884,0.5589417,0,55.89417
112041,0.17552201,0,17.552201
339678,0.12479027,0,12.479027
134728,0.3535083,0,35.35083
397790,0.39120853,0,39.120853
175825,0.38190606,0,38.190606
247255,0.49611652,0,49.611652
397397,0.58472544,0,58.472544
446167,0.5053646,0,50.53646
228756,0.68467474,0,68.467474
219233,0.5280545,0,52.80545
110716,0.19525948,0,19.525948
149818,0.78174675,1,78.174675
228996,0.18134706,0,18.134706
107322,0.23639315,0,23.639315
249944,0.18584704,0,18.584704
378144,0.17262,0,17.262
450293,0.5436938,0,54.36938
189441,0.63982826,0,63.982826
388067,0.6127237,0,61.27237
123645,0.6607358,0,66.07358
393841,0.815577,0,81.5577
175931,0.6154448,0,61.54448
415716,0.61831665,0,61.831665
252957,0.6532968,0,65.32968
400122,0.5475216,0,54.75216
422399,0.7469077,0,74.69077
273128,0.27520606,0,27.520606
416570,0.39430404,0,39.430404
337427,0.67772806,0,67.772806
129221,0.46456432,0,46.456432
168935,0.7273836,0,72.73836
450407,0.787223,0,78.7223
251899,0.66538453,0,66.538453
251210,0.13001843,0,13.001843
356540,0.59762776,0,59.762776
353935,0.496889,0,49.6889
413248,0.6753079,0,67.53079
269591,0.3105696,0,31.05696
354649,0.49815658,0,49.815658
313534,0.22766104,0,22.766104
443711,0.27444634,0,27.444634
304384,0.062241748,0,6.2241748
431501,0.42915505,0,42.915505
400534,0.5932453,0,59.32453
231817,0.3058028,0,30.58028
232194,0.3973344,0,39.73344
158073,0.41112843,0,41.112843
199176,0.55775774,0,55.775774
178063,0.18185766,0,18.185766
390716,0.7642654,0,76.42654
159123,0.76487064,1,76.487064
154432,0.13441609,0,13.441609
321239,0.11837156,0,11.837156
275058,0.50075835,0,50.075835
436438,0.07500984,0,7.500984
406741,0.21446097,0,21.446097
398028,0.42829275,1,42.829275
404691,0.30990195,0,30.990195
274403,0.15025121,0,15.025121
377398,0.5384265,0,53.84265
444002,0.56507635,0,56.507635
303714,0.2816312,0,28.16312
411983,0.64001256,0,64.001256
240373,0.44472644,0,44.472644
413180,0.3377841,0,33.77841
204220,0.26598516,0,26.598516
240124,0.2654214,0,26.54214
354539,0.32027876,0,32.027876
108706,0.53294855,0,53.294855
299961,0.30227658,0,30.227658
140180,0.15171058,0,15.171058
264991,0.18558285,0,18.558285
230632,0.4180041,1,41.80041
277950,0.19627304,0,19.627304
137650,0.7069008,0,70.69008
407241,0.09716826,0,9.716826
132450,0.15352345,0,15.352345
378448,0.25174537,0,25.174537
318843,0.48991004,0,48.991004
389787,0.21561836,0,21.561836
216310,0.42794994,0,42.794994
212022,0.2534334,0,25.34334
210601,0.66165894,0,66.165894
170198,0.29781237,0,29.781237
114325,0.72758305,0,72.758305
329917,0.58551687,0,58.551687
142607,0.095558904,0,9.5558904
398537,0.7951497,0,79.51497
100108,0.22802335,0,22.802335
250794,0.1185772,0,11.85772
422875,0.23543042,0,23.543042
157004,0.23883556,0,23.883556
272046,0.21748695,0,21.748695
242656,0.16617864,0,16.617864
327429,0.43264636,0,43.264636
356896,0.1011415,0,10.11415
315057,0.31268382,0,31.268382
147029,0.64733994,0,64.733994
363779,0.65532225,1,65.532225
444071,0.06677794,0,6.677794
204575,0.47647852,0,47.647852
157317,0.17110345,0,17.110345
454832,0.09545113,0,9.545113
219209,0.85243464,0,85.243464
110962,0.7076903,1,70.76903
176993,0.3905966,0,39.05966
234762,0.58877504,1,58.877504
337332,0.22196744,0,22.196744
238100,0.44322354,0,44.322354
185109,0.1073927,0,10.73927
313474,0.5178273,0,51.78273
235654,0.457957,0,45.7957
308394,0.5057651,0,50.57651
183225,0.512837,0,51.2837
100103,0.4649768,0,46.49768
331612,0.51887345,0,51.887345
114726,0.15547346,0,15.547346
364213,0.10927247,0,10.927247
399822,0.44603658,0,44.603658
203192,0.26682365,0,26.682365
356003,0.73820037,0,73.820037
150380,0.5063859,0,50.63859
101744,0.6237588,0,62.37588
157271,0.43030453,0,43.030453
376775,0.27018535,0,27.018535
421885,0.50259084,0,50.259084
165570,0.6406661,1,64.06661
390040,0.5790555,0,57.90555
422969,0.2509555,0,25.09555
385178,0.21519805,0,21.519805
410561,0.4466578,0,44.66578
349713,0.23990735,0,23.990735
198930,0.705315,0,70.5315
208111,0.6863844,1,68.63844
267657,0.08560389,0,8.560389
191516,0.47540605,0,47.540605
186926,0.660981,0,66.0981
455233,0.27670676,0,27.670676
104137,0.12398317,0,12.398317
323001,0.56321996,0,56.321996
130076,0.7995175,0,79.95175
185608,0.511449,0,51.1449
205196,0.709884,0,70.9884
151921,0.42136022,0,42.136022
416603,0.57630205,0,57.630205
115900,0.29290113,0,29.290113
301922,0.72499627,0,72.499627
162396,0.7846984,0,78.46984
100977,0.21943471,0,21.943471
137954,0.53717244,0,53.717244
401562,0.5212408,0,52.12408
104478,0.8177255,0,81.77255
134286,0.6465129,0,64.65129
315502,0.34408975,0,34.408975
335790,0.30074632,0,30.074632
218313,0.37605235,0,37.605235
184219,0.39968494,0,39.968494
200499,0.24465242,0,24.465242
287998,0.50433886,0,50.433886
284884,0.36073598,0,36.073598
307365,0.37768722,0,37.768722
276450,0.32583913,0,32.583913
200716,0.67845565,0,67.845565
378644,0.21673346,0,21.673346
395031,0.2614992,0,26.14992
197023,0.17687146,0,17.687146
450152,0.27031162,0,27.031162
348186,0.28245232,0,28.245232
211074,0.76377803,0,76.377803
356014,0.40393507,0,40.393507
343173,0.38308182,1,38.308182
304000,0.0667842,0,6.67842
445199,0.5566192,0,55.66192
335700,0.12464336,0,12.464336
455652,0.794662,0,79.4662
356901,0.17693338,1,17.693338
351362,0.6929748,0,69.29748
188393,0.66401607,0,66.401607
403877,0.6009891,0,60.09891
150498,0.60354096,0,60.354096
411689,0.09624298,0,9.624298
325983,0.43953878,0,43.953878
163739,0.5936512,0,59.36512
348643,0.18827276,0,18.827276
236542,0.80926824,0,80.926824
187004,0.14958227,0,14.958227
255264,0.8756032,1,87.56032
426389,0.4144793,0,41.44793
173413,0.7400779,0,74.00779
110084,0.8218928,1,82.18928
314103,0.25078747,0,25.078747
257095,0.124001466,0,12.4001466
264488,0.5071038,0,50.71038
417143,0.16396183,0,16.396183
256471,0.11282082,0,11.282082
324592,0.32120967,1,32.120967
134359,0.15473044,0,15.473044
357150,0.5720291,0,57.20291
218454,0.24635679,0,24.635679
107160,0.79655504,1,79.655504
338388,0.63371575,0,63.371575
373050,0.45366898,0,45.366898
448141,0.55945843,0,55.945843
398674,0.5513277,0,55.13277
267214,0.6536746,0,65.36746
448893,0.5698753,0,56.98753
181414,0.47827998,0,47.827998
414752,0.6983308,0,69.83308
234929,0.4812558,0,48.12558
122622,0.3952983,0,39.52983
141792,0.26010185,0,26.010185
359460,0.27049854,0,27.049854
167797,0.25317672,0,25.317672
316506,0.26335007,0,26.335007
208155,0.16906278,0,16.906278
223212,0.40758517,0,40.758517
177075,0.7104939,0,71.04939
393160,0.13143098,0,13.143098
351193,0.20784155,0,20.784155
166754,0.48121274,0,48.121274
158022,0.8735591,1,87.35591
234841,0.2959148,0,29.59148
220513,0.33680728,0,33.680728
410264,0.77524906,0,77.524906
127294,0.18840526,0,18.840526
191022,0.2900696,0,29.00696
197440,0.4101751,0,41.01751
119334,0.40380976,0,40.380976
448683,0.22996633,0,22.996633
266771,0.2956279,0,29.56279
371654,0.22277674,0,22.277674
430604,0.38429007,0,38.429007
302759,0.43507844,0,43.507844
351124,0.86012024,1,86.012024
208647,0.23460601,0,23.460601
181740,0.31019357,0,31.019357
135795,0.5413085,0,54.13085
307285,0.37656718,0,37.656718
273820,0.8638997,1,86.38997
447658,0.7641487,0,76.41487
199653,0.4152392,0,41.52392
265525,0.33035785,0,33.035785
108933,0.31962672,0,31.962672
315806,0.5257264,0,52.57264
106130,0.51031387,1,51.031387
137587,0.23964362,0,23.964362
350578,0.45250025,1,45.250025
205250,0.4981306,0,49.81306
150769,0.08360637,0,8.360637
423012,0.16898851,0,16.898851
310526,0.5092184,0,50.92184
103620,0.5908051,0,59.08051
108151,0.44943494,0,44.943494
441824,0.16295098,0,16.295098
145860,0.39921492,0,39.921492
374251,0.4223744,0,42.23744
152647,0.18731299,0,18.731299
119753,0.50653493,0,50.653493
242488,0.35295096,0,35.295096
450935,0.26737273,0,26.737273
249295,0.6205682,0,62.05682
244328,0.09877522,0,9.877522
338269,0.80743665,0,80.743665
423438,0.41466454,0,41.466454
191471,0.4834626,0,48.34626
199118,0.16165008,0,16.165008
302884,0.27323627,0,27.323627
307974,0.1141969,0,11.41969
304423,0.56942254,1,56.942254
162521,0.50564003,0,50.564003
154976,0.31960303,0,31.960303
325299,0.4613744,0,46.13744
325285,0.36514407,0,36.514407
242521,0.27823848,0,27.823848
281030,0.59695697,1,59.695697
314917,0.3393554,0,33.93554
414464,0.20724961,0,20.724961
175296,0.26993242,0,26.993242
137122,0.18453373,1,18.453373
117879,0.53002274,0,53.002274
378777,0.4095389,0,40.95389
407380,0.672945,0,67.2945
230163,0.3009026,0,30.09026
269088,0.2455429,0,24.55429
361613,0.53541034,0,53.541034
241998,0.6498368,0,64.98368
110269,0.8469083,0,84.69083
206448,0.19416116,0,19.416116
419610,0.66184366,1,66.184366
211366,0.2430498,0,24.30498
299247,0.33286119,0,33.286119
454256,0.12451791,0,12.451791
155619,0.27203286,0,27.203286
104606,0.30707318,0,30.707318
134160,0.55750674,0,55.750674
181049,0.44616306,0,44.616306
326635,0.4551716,0,45.51716
172786,0.3936192,0,39.36192
333491,0.5318198,0,53.18198
280204,0.82265323,0,82.265323
165547,0.14723527,0,14.723527
315496,0.47914806,0,47.914806
349890,0.47871417,0,47.871417
379758,0.1747202,0,17.47202
276471,0.17250386,0,17.250386
425143,0.12581384,0,12.581384
103537,0.1024519,0,10.24519
362949,0.38180685,0,38.180685
191190,0.680088,0,68.0088
